Sales_id,Product_id,Quantity,Coupon_code,abandoned
4170,10115259,61,NO CODE,5
4171,10135083,54,NO CODE,11
4172,10133353,60,NO CODE,5
4173,10121117,36,NO CODE,9
4174,10111365,59,NO CODE,5
4175,10135149,59,NO CODE,5
4176,10124759,44,NO CODE,2
4177,10124609,49,NO CODE,3
4178,10132249,54,NO CODE,10
4179,10106183,53,NO CODE,2
4180,1012779,39,NO CODE,5
4181,10127289,44,NO CODE,16
4182,10132441,45,NO CODE,5
4183,10131647,35,NO CODE,10
4184,10132469,54,NO CODE,3
4185,10136009,50,NO CODE,13
4186,10115235,41,NO CODE,3
4187,10134705,59,NO CODE,10
4188,10125239,43,NO CODE,5
4189,10128145,46,NO CODE,14
4190,10106291,44,NO CODE,8
4191,10128873,47,NO CODE,1
4192,10119371,48,NO CODE,4
4193,10131743,59,NO CODE,4
4194,10125009,47,NO CODE,2
4195,10124589,56,NO CODE,6
4196,10133607,50,NO CODE,1
4197,10132511,59,NO CODE,3
4198,10115333,41,NO CODE,13
4199,10121065,35,NO CODE,9
4200,10115221,63,NO CODE,3
4201,10127205,49,NO CODE,9
4202,10124587,64,NO CODE,9
4203,10108285,55,NO CODE,6
4204,10108697,60,NO CODE,7
4205,10110737,65,NO CODE,2
4206,10108639,53,NO CODE,6
4207,10117065,40,NO CODE,9
4208,10115283,43,NO CODE,4
4209,10124865,64,NO CODE,1
4210,10121123,64,NO CODE,14
4211,10129009,57,NO CODE,7
4212,10124623,38,NO CODE,4
4213,10129611,44,NO CODE,7
4214,10111367,40,NO CODE,14
4215,10131815,54,NO CODE,9
4216,10128879,59,NO CODE,4
4217,10127543,40,NO CODE,1
4218,10132025,60,NO CODE,6
4219,10135511,40,NO CODE,8
4220,10131839,52,NO CODE,6
4221,10106321,45,NO CODE,8
4222,10134709,51,NO CODE,2
4223,10124627,41,NO CODE,2
4224,10106581,38,NO CODE,7
4225,10132133,38,NO CODE,4
4226,10125235,40,NO CODE,11
4227,10127987,36,NO CODE,15
4228,10135989,41,NO CODE,12
4229,10129623,59,NO CODE,1
4230,10135081,39,NO CODE,7
4231,10135085,81,NO CODE,7
4232,1010627,51,NO CODE,2
4233,10111025,51,NO CODE,8
4234,10134867,37,NO CODE,7
4235,10121085,40,NO CODE,14
4236,10126783,52,NO CODE,8
4237,10133399,47,NO CODE,4
4238,10127793,62,NO CODE,2
4239,10135485,52,NO CODE,8
4240,10121145,35,NO CODE,17
4241,10135975,56,NO CODE,2
4242,10115293,36,NO CODE,15
4243,10121853,37,NO CODE,3
4244,10128959,55,NO CODE,4
4245,10124767,47,NO CODE,11
4246,10106915,51,NO CODE,2
4247,10106299,42,NO CODE,13
4248,10125237,41,NO CODE,8
4249,10135111,45,NO CODE,3
4250,10132045,38,NO CODE,9
4251,10121017,44,NO CODE,8
4252,10106181,36,NO CODE,2
4253,10132811,49,NO CODE,1
4254,10118339,41,NO CODE,15
4255,10108343,75,NO CODE,12
4256,10127835,50,NO CODE,16
4257,10117281,62,NO CODE,6
4258,10134971,35,NO CODE,2
4259,10134569,35,NO CODE,12
4260,10127775,40,NO CODE,4
4261,10128371,40,NO CODE,1
4262,10133061,42,NO CODE,1
4263,10111361,46,NO CODE,7
4264,10106229,59,NO CODE,3
4265,10121015,64,NO CODE,2
4266,10135497,41,NO CODE,3
4267,10132125,51,NO CODE,5
4268,10131683,59,NO CODE,9
4269,10106341,43,NO CODE,2
4270,10132525,60,NO CODE,4
4271,10134585,44,NO CODE,7
4272,10124867,55,NO CODE,13
4273,10117241,60,NO CODE,12
4274,10111121,59,NO CODE,6
4275,10132123,40,NO CODE,5
4276,10122041,60,NO CODE,3
4277,10133629,63,NO CODE,16
4278,10118375,59,NO CODE,4
4279,10106615,40,NO CODE,10
4280,10135789,37,NO CODE,3
4281,10106211,46,NO CODE,1
4282,10117265,36,NO CODE,8
4283,1011679,70,NO CODE,5
4284,10115427,40,NO CODE,5
4285,10134875,50,NO CODE,11
4286,10129633,50,NO CODE,1
4287,10106603,58,NO CODE,6
4288,10115213,59,NO CODE,3
4289,10115303,65,NO CODE,4
4290,10111105,63,NO CODE,7
4291,10110977,40,NO CODE,10
4292,10115255,54,NO CODE,3
4293,10115483,40,NO CODE,8
4294,10129483,47,NO CODE,11
4295,10131763,35,NO CODE,6
4296,10128149,41,NO CODE,2
4297,10131823,57,NO CODE,8
4298,10124597,36,NO CODE,2
4299,10115397,49,NO CODE,4
4300,10106035,62,NO CODE,9
4301,10128127,36,NO CODE,8
4302,10121121,63,NO CODE,3
4303,10125231,45,NO CODE,3
4304,10111349,42,NO CODE,4
4305,10126795,65,NO CODE,8
4306,101206,53,NO CODE,6
4307,10134495,60,NO CODE,2
4308,10115301,61,NO CODE,1
4309,10111405,50,NO CODE,2
4310,10134717,44,NO CODE,11
4311,10106591,65,NO CODE,5
4312,10110879,41,NO CODE,2
4313,10127939,62,NO CODE,11
4314,10121067,38,NO CODE,14
4315,10128971,49,NO CODE,4
4316,10126755,49,NO CODE,4
4317,10135021,62,NO CODE,14
4318,10132139,60,NO CODE,12
4319,10108331,60,NO CODE,2
4320,10133435,51,NO CODE,2
4321,10135489,36,NO CODE,2
4322,10134987,43,NO CODE,1
4323,10124891,50,NO CODE,3
4324,10133695,65,NO CODE,1
4325,10132425,37,NO CODE,3
4326,10134631,60,NO CODE,7
4327,10128407,63,NO CODE,15
4328,10111371,35,NO CODE,2
4329,10109017,42,NO CODE,10
4330,10111373,53,NO CODE,2
4331,10121039,47,NO CODE,3
4332,10106119,79,NO CODE,15
4333,10126603,52,NO CODE,2
4334,10117203,43,NO CODE,8
4335,10106063,54,NO CODE,3
4336,10124615,56,NO CODE,3
4337,10134393,55,NO CODE,2
4338,10122151,64,NO CODE,7
4339,10121061,42,NO CODE,10
4340,10135645,49,NO CODE,6
4341,10135493,38,NO CODE,2
4342,10115279,46,NO CODE,7
4343,10115211,49,NO CODE,10
4344,10135633,40,NO CODE,2
4345,10109005,37,NO CODE,6
4346,10117015,47,NO CODE,1
4347,10135557,46,NO CODE,8
4348,10134397,40,NO CODE,3
4349,10132347,62,NO CODE,15
4350,10135019,36,NO CODE,1
4351,10121105,43,NO CODE,1
4352,10131723,61,NO CODE,8
4353,10135433,48,NO CODE,7
4354,10124649,58,NO CODE,5
4355,10110987,53,NO CODE,1
4356,10124777,62,NO CODE,6
4357,10124635,60,NO CODE,12
4358,10129343,35,NO CODE,5
4359,10129005,60,NO CODE,3
4360,10115431,51,NO CODE,10
4361,10106011,52,NO CODE,1
4362,10109025,46,NO CODE,1
4363,10132047,54,NO CODE,13
4364,10124555,41,NO CODE,3
4365,10115265,47,NO CODE,8
4366,10118383,35,NO CODE,5
4367,10134563,57,NO CODE,5
4368,10115403,48,NO CODE,6
4369,10124781,35,NO CODE,11
4370,10115317,44,NO CODE,3
4371,10127531,38,NO CODE,10
4372,10115311,54,NO CODE,13
4373,10127943,35,NO CODE,4
4374,10115423,60,NO CODE,10
4375,10128155,35,NO CODE,5
4376,1012708,63,NO CODE,16
4377,10133973,38,NO CODE,11
4378,10132565,47,NO CODE,9
4379,10106331,48,NO CODE,11
4380,10124545,76,NO CODE,5
4381,10117201,60,NO CODE,6
4382,10134663,53,NO CODE,1
4383,10134935,49,NO CODE,11
4384,10124617,58,NO CODE,3
4385,10115519,62,NO CODE,6
4386,10134221,37,NO CODE,9
4387,10133345,44,NO CODE,1
4388,10132605,43,NO CODE,14
4389,10133417,55,NO CODE,7
4390,10134379,40,NO CODE,2
4391,10108481,45,NO CODE,3
4392,10121153,53,NO CODE,11
4393,10129481,51,NO CODE,16
4394,10132343,47,NO CODE,5
4395,10131735,52,NO CODE,6
4396,10108465,45,NO CODE,3
4397,10106749,54,NO CODE,3
4398,10106589,47,NO CODE,2
4399,10121013,62,NO CODE,7
4400,10117283,41,NO CODE,5
4401,10121945,52,NO CODE,9
4402,10134081,70,NO CODE,6
4403,10134561,36,NO CODE,10
4404,10110797,38,NO CODE,5
4405,10134417,64,NO CODE,3
4406,10117261,74,NO CODE,6
4407,10135587,47,NO CODE,1
4408,10121063,58,NO CODE,12
4409,10129337,56,NO CODE,1
4410,10106613,60,NO CODE,16
4411,10135591,48,NO CODE,13
4412,10121943,55,NO CODE,3
4413,10134173,48,NO CODE,6
4414,10134469,65,NO CODE,6
4415,10129495,45,NO CODE,5
4416,10135473,56,NO CODE,13
4417,10115319,50,NO CODE,4
4418,10133081,64,NO CODE,8
4419,10117257,61,NO CODE,1
4420,10134673,63,NO CODE,1
4421,10115263,51,NO CODE,7
4422,10134075,37,NO CODE,5
4423,10134521,57,NO CODE,7
4424,10132787,36,NO CODE,11
4425,10129533,44,NO CODE,1
4426,10135479,50,NO CODE,6
4427,10118365,56,NO CODE,14
4428,10124591,44,NO CODE,6
4429,10124547,49,NO CODE,7
4430,10124601,52,NO CODE,4
4431,10121131,43,NO CODE,6
4432,10119557,64,NO CODE,3
4433,10135499,38,NO CODE,1
4434,10129019,61,NO CODE,7
4435,10125249,54,NO CODE,6
4436,10115479,37,NO CODE,11
4437,10106763,64,NO CODE,1
4438,10110873,58,NO CODE,4
4439,10105909,42,NO CODE,6
4440,10106047,46,NO CODE,4
4441,10127233,35,NO CODE,8
4442,10125213,39,NO CODE,8
4443,10106009,64,NO CODE,9
4444,10135033,39,NO CODE,2
4445,10135877,54,NO CODE,3
4446,10135141,52,NO CODE,1
4447,10131665,60,NO CODE,9
4448,10106459,60,NO CODE,3
4449,10129433,59,NO CODE,9
4450,10105901,38,NO CODE,6
4451,10115339,45,NO CODE,5
4452,10135507,41,NO CODE,16
4453,10106611,58,NO CODE,7
4454,10128059,41,NO CODE,7
4455,10117255,43,NO CODE,13
4456,10127783,42,NO CODE,7
4457,10132327,39,NO CODE,1
4458,10124611,55,NO CODE,4
4459,10121115,51,NO CODE,10
4460,10132571,36,NO CODE,8
4461,10135705,42,NO CODE,11
4462,10132475,62,NO CODE,13
4463,10124775,57,NO CODE,2
4464,10109075,47,NO CODE,7
4465,10115245,43,NO CODE,6
4466,10121109,39,NO CODE,4
4467,10121025,64,NO CODE,4
4468,10135971,61,NO CODE,7
4469,10134851,43,NO CODE,8
4470,10115287,63,NO CODE,3
4471,10121083,44,NO CODE,6
4472,10135161,62,NO CODE,10
4473,10132013,58,NO CODE,2
4474,10134037,40,NO CODE,2
4475,10131739,63,NO CODE,1
4476,10115315,39,NO CODE,6
4477,10124633,57,NO CODE,4
4478,10115227,46,NO CODE,8
4479,10135523,57,NO CODE,5
4480,10128911,52,NO CODE,9
4481,10128041,56,NO CODE,4
4482,10131855,35,NO CODE,2
4483,10108341,35,NO CODE,5
4484,10131833,85,NO CODE,9
4485,10132007,64,NO CODE,2
4486,10115327,50,NO CODE,11
4487,10134215,47,NO CODE,4
4488,10111125,44,NO CODE,15
4489,10128103,42,NO CODE,12
4490,10127839,42,NO CODE,4
4491,10127231,53,NO CODE,10
4492,10124553,50,NO CODE,1
4493,10132479,57,NO CODE,7
4494,10115313,36,NO CODE,12
4495,10126751,52,NO CODE,5
4496,10127765,41,NO CODE,1
4497,10105905,62,NO CODE,2
4498,10133907,52,NO CODE,1
4499,10134511,61,NO CODE,5
4500,1011481,53,NO CODE,1
4501,10117223,48,NO CODE,1
4502,10121091,39,NO CODE,8
4503,10111401,46,NO CODE,17
4504,10128885,57,NO CODE,6
4505,10124549,47,NO CODE,11
4506,10117143,56,NO CODE,1
4507,10124829,58,NO CODE,12
4508,10128955,35,NO CODE,1
4509,10134529,50,NO CODE,6
4510,10115249,42,NO CODE,10
4511,10110923,58,NO CODE,9
4512,10115309,47,NO CODE,10
4513,10115491,36,NO CODE,6
4514,10132801,35,NO CODE,1
4515,10124593,37,NO CODE,10
4516,10108683,51,NO CODE,4
4517,10115229,61,NO CODE,2
4518,10115275,62,NO CODE,5
4519,10115233,60,NO CODE,1
4520,10134793,62,NO CODE,7
4521,10111387,62,NO CODE,5
4522,10124569,53,NO CODE,3
4523,10121029,64,NO CODE,10
4524,10106069,50,NO CODE,9
4525,10135133,64,NO CODE,15
4526,10105935,43,NO CODE,2
4527,10133439,45,NO CODE,16
4528,10134689,54,NO CODE,3
4529,10129599,40,NO CODE,11
4530,10106295,55,NO CODE,11
4531,10115225,51,NO CODE,6
4532,10131621,91,NO CODE,3
4533,10134483,54,NO CODE,11
4534,10128055,59,NO CODE,4
4535,10132391,39,NO CODE,4
4536,10106751,54,NO CODE,8
4537,10135467,36,NO CODE,6
4538,10134545,45,NO CODE,12
4539,10117285,42,NO CODE,3
4540,10108711,52,NO CODE,6
4541,10121139,57,NO CODE,2
4542,10134771,47,NO CODE,7
4543,10121141,57,NO CODE,1
4544,10115241,36,NO CODE,6
4545,10135957,48,NO CODE,3
4546,10131667,64,NO CODE,14
4547,10128993,46,NO CODE,14
4548,10111385,53,NO CODE,4
4549,10121101,35,NO CODE,4
4550,10125289,54,NO CODE,11
4551,10134769,63,NO CODE,10
4552,10135465,54,NO CODE,4
4553,10133343,45,NO CODE,3
4554,10117251,48,NO CODE,1
4555,10115305,51,NO CODE,14
4556,10107021,51,NO CODE,2
4557,1011488,60,NO CODE,8
4558,10115323,55,NO CODE,1
4559,10135087,61,NO CODE,14
4560,10115341,45,NO CODE,6
4561,10120903,46,NO CODE,3
4562,10124621,64,NO CODE,3
4563,10111391,56,NO CODE,9
4564,10135057,50,NO CODE,5
4565,10117231,42,NO CODE,4
4566,10135527,38,NO CODE,1
4567,10127877,36,NO CODE,7
4568,10108753,49,NO CODE,1
4569,10128099,37,NO CODE,2
4570,10127995,63,NO CODE,6
4571,10131789,58,NO CODE,6
4572,10121867,47,NO CODE,9
4573,10135505,35,NO CODE,10
4574,10121079,39,NO CODE,1
4575,10129057,55,NO CODE,12
4576,10113339,45,NO CODE,6
4577,10128245,36,NO CODE,4
4578,10134553,40,NO CODE,13
4579,1010682,49,NO CODE,2
4580,10121033,63,NO CODE,7
4581,10135545,70,NO CODE,7
4582,10108709,40,NO CODE,8
4583,10108993,53,NO CODE,3
4584,10134213,54,NO CODE,2
4585,10133363,43,NO CODE,6
4586,10111129,39,NO CODE,5
4587,10128135,36,NO CODE,6
4588,10131629,61,NO CODE,2
4589,10127713,40,NO CODE,9
4590,10117157,49,NO CODE,6
4591,10129333,40,NO CODE,15
4592,10118379,38,NO CODE,9
4593,10132253,35,NO CODE,2
4594,10129601,38,NO CODE,3
4595,10128045,57,NO CODE,4
4596,10111407,42,NO CODE,8
4597,10117233,48,NO CODE,3
4598,10127779,43,NO CODE,6
4599,10110431,58,NO CODE,6
4600,10134465,63,NO CODE,5
4601,10124541,63,NO CODE,13
4602,10134191,60,NO CODE,4
4603,10134879,58,NO CODE,5
4604,10134899,59,NO CODE,8
4605,10135935,39,NO CODE,6
4606,10115299,46,NO CODE,2
4607,10125233,59,NO CODE,5
4608,10118369,74,NO CODE,2
4609,1011625,70,NO CODE,5
4610,10132075,44,NO CODE,1
4611,10135457,54,NO CODE,5
4612,10111277,35,NO CODE,1
4613,10134885,40,NO CODE,10
4614,10135951,57,NO CODE,2
4615,10117277,51,NO CODE,12
4616,10115337,52,NO CODE,8
4617,10121113,45,NO CODE,2
4618,10129579,36,NO CODE,10
4619,10115271,49,NO CODE,1
4620,10105911,57,NO CODE,12
4621,10134551,35,NO CODE,5
4622,10134613,55,NO CODE,7
4623,10128147,49,NO CODE,1
4624,10115217,46,NO CODE,3
4625,10134199,51,NO CODE,2
4626,10129339,63,NO CODE,1
4627,10115253,48,NO CODE,10
4628,10129491,52,NO CODE,9
4629,10106017,42,NO CODE,3
4630,10108723,54,NO CODE,2
4631,10106775,51,NO CODE,16
4632,10108907,51,NO CODE,13
4633,10115207,56,NO CODE,1
4634,10134049,52,NO CODE,7
4635,10132463,62,NO CODE,3
4636,10128967,30,NO CODE,13
4637,10124613,59,NO CODE,5
4638,10108339,50,NO CODE,2
4639,10134189,56,NO CODE,2
4640,10115439,64,NO CODE,8
4641,10117289,46,NO CODE,4
4642,10127841,35,NO CODE,3
4643,10134541,60,NO CODE,11
4644,10132319,48,NO CODE,5
4645,10124543,62,NO CODE,5
4646,10110415,35,NO CODE,7
4647,10127533,62,NO CODE,5
4648,10115477,55,NO CODE,8
4649,10124885,45,NO CODE,6
4650,10108997,37,NO CODE,4
4651,10132063,42,NO CODE,1
4652,10134623,49,NO CODE,1
4653,10135715,61,NO CODE,2
4654,10124895,46,NO CODE,4
4655,10134579,39,NO CODE,8
4656,10108999,56,NO CODE,13
4657,10115335,70,NO CODE,2
4658,10121111,45,NO CODE,12
4659,10132291,48,NO CODE,3
4660,10115199,58,NO CODE,2
4661,10131741,42,NO CODE,7
4662,10111111,75,NO CODE,8
4663,10128891,42,NO CODE,8
4664,10121031,64,NO CODE,6
4665,10121023,46,NO CODE,10
4666,10128417,35,NO CODE,4
4667,10135513,39,NO CODE,12
4668,10134531,48,NO CODE,13
4669,10133373,47,NO CODE,9
4670,10128063,55,NO CODE,4
4671,10124537,42,NO CODE,2
4672,10115201,55,NO CODE,7
4673,10133947,41,NO CODE,5
4674,10128123,59,NO CODE,2
4675,10135503,48,NO CODE,7
4676,10133395,49,NO CODE,4
4677,10134381,63,NO CODE,13
4678,10115219,40,NO CODE,4
4679,10124563,54,NO CODE,1
4680,10127769,60,NO CODE,2
4681,10129609,39,NO CODE,11
4682,10129605,61,NO CODE,2
4683,1011484,59,NO CODE,2
4684,10115231,28,NO CODE,8
4685,10121059,50,NO CODE,2
4686,10115385,45,NO CODE,14
4687,10134197,49,NO CODE,2
4688,10134193,42,NO CODE,5
4689,10115435,45,NO CODE,3
4690,10133239,65,NO CODE,6
4691,10106769,49,NO CODE,8
4692,10105933,38,NO CODE,3
4693,10129105,63,NO CODE,2
4694,10132103,49,NO CODE,1
4695,10133079,63,NO CODE,3
4696,10110799,39,NO CODE,13
4697,10128151,62,NO CODE,9
4698,10129583,39,NO CODE,12
4699,10106267,62,NO CODE,2
4700,10111117,35,NO CODE,7
4701,10132059,35,NO CODE,5
4702,10111417,46,NO CODE,12
4703,10122027,53,NO CODE,11
4704,10134577,41,NO CODE,5
4705,10133467,40,NO CODE,4
4706,10134873,63,NO CODE,2
4707,10111389,59,NO CODE,15
4708,10126775,36,NO CODE,3
4709,10131625,61,NO CODE,9
4710,10135781,61,NO CODE,2
4711,10115447,70,NO CODE,15
4712,10132619,46,NO CODE,7
4713,10127871,35,NO CODE,4
4714,10129397,44,NO CODE,4
4715,10115269,48,NO CODE,10
4716,10132005,49,NO CODE,6
4717,10117247,47,NO CODE,5
4718,10130745,42,NO CODE,2
4719,10117217,36,NO CODE,12
4720,10124559,42,NO CODE,2
4721,10117033,51,NO CODE,1
4722,10131825,58,NO CODE,9
4723,10129565,40,NO CODE,7
4724,10132131,61,NO CODE,10
4725,10135471,39,NO CODE,5
4726,10106081,54,NO CODE,9
4727,10110859,46,NO CODE,6
4728,10124887,37,NO CODE,6
4729,10127115,62,NO CODE,1
4730,10129069,35,NO CODE,1
4731,10127801,44,NO CODE,13
4732,10121845,53,NO CODE,2
4733,10125019,49,NO CODE,7
4734,10115531,61,NO CODE,1
4735,10134907,50,NO CODE,8
4736,10117239,49,NO CODE,2
4737,10109003,53,NO CODE,12
4738,10131645,33,NO CODE,13
4739,10135999,52,NO CODE,2
4740,10132309,58,NO CODE,11
4741,10129023,42,NO CODE,4
4742,10111131,45,NO CODE,9
4743,10135107,37,NO CODE,2
4744,10111007,64,NO CODE,9
4745,10134861,61,NO CODE,10
4746,10131751,63,NO CODE,6
4747,10115251,61,NO CODE,15
4748,10132135,63,NO CODE,6
4749,10133357,42,NO CODE,6
4750,10135607,58,NO CODE,12
4751,10106535,63,NO CODE,14
4752,10134909,56,NO CODE,5
4753,10109001,37,NO CODE,6
4754,1011624,61,NO CODE,9
4755,10129117,36,NO CODE,7
4756,10132297,46,NO CODE,3
4757,10131809,41,NO CODE,6
4758,10115203,35,NO CODE,3
4759,10121053,49,NO CODE,6
4760,10124889,58,NO CODE,2
4761,10111107,41,NO CODE,6
4762,10124641,65,NO CODE,2
4763,10132505,50,NO CODE,11
4764,10129421,65,NO CODE,3
4765,10132559,38,NO CODE,13
4766,10111409,52,NO CODE,9
4767,10134625,44,NO CODE,3
4768,10132451,36,NO CODE,11
4769,10115239,51,NO CODE,2
4770,10128409,37,NO CODE,14
4771,10135963,37,NO CODE,4
4772,10121127,61,NO CODE,6
4773,10115343,38,NO CODE,11
4774,10121057,64,NO CODE,9
4775,10121149,63,NO CODE,13
4776,10129079,48,NO CODE,3
4777,10121941,37,NO CODE,2
4778,10128119,37,NO CODE,14
4779,10132517,40,NO CODE,13
4780,10117361,35,NO CODE,7
4781,10115215,57,NO CODE,6
4782,10133217,40,NO CODE,4
4783,10132311,38,NO CODE,17
4784,10121129,52,NO CODE,5
4785,10108691,52,NO CODE,11
4786,10135063,57,NO CODE,4
4787,10128901,66,NO CODE,2
4788,10134187,55,NO CODE,9
4789,10106609,58,NO CODE,6
4790,10131767,62,NO CODE,6
4791,10125203,38,NO CODE,12
4792,10127291,50,NO CODE,2
4793,10128387,49,NO CODE,7
4794,10127851,40,NO CODE,4
4795,10129551,60,NO CODE,13
4796,10134797,62,NO CODE,6
4797,10134715,64,NO CODE,4
4798,10115205,55,NO CODE,11
4799,10121049,44,NO CODE,9
4800,10108333,54,NO CODE,12
4801,10131715,39,NO CODE,1
4802,10132065,40,NO CODE,10
4803,10129063,51,NO CODE,1
4804,10128341,65,NO CODE,14
4805,10128951,60,NO CODE,12
4806,10115391,41,NO CODE,8
4807,10128089,36,NO CODE,11
4808,10134083,57,NO CODE,8
4809,10133463,47,NO CODE,5
4810,10108761,46,NO CODE,7
4811,10134427,68,NO CODE,11
4812,10134433,60,NO CODE,2
4813,10111033,91,NO CODE,16
4814,1011672,85,NO CODE,3
4815,10132285,65,NO CODE,5
4816,10124625,43,NO CODE,14
4817,10133089,65,NO CODE,8
4818,10134937,43,NO CODE,16
4819,10135469,59,NO CODE,2
4820,10105931,42,NO CODE,16
4821,10121035,45,NO CODE,10
4822,10109097,58,NO CODE,10
4823,10132493,44,NO CODE,2
4824,10121119,63,NO CODE,8
4825,10106745,48,NO CODE,8
4826,10135025,55,NO CODE,2
4827,10117237,63,NO CODE,1
4828,10129639,56,NO CODE,5
4829,10124581,36,NO CODE,2
4830,10132043,47,NO CODE,2
4831,10132645,58,NO CODE,3
4832,10131909,45,NO CODE,1
4833,10134849,50,NO CODE,9
4834,10134349,60,NO CODE,14
4835,10108365,49,NO CODE,3
4836,10125223,41,NO CODE,13
4837,10129615,54,NO CODE,4
4838,10135749,56,NO CODE,3
4839,10111027,56,NO CODE,8
4840,10135639,79,NO CODE,9
4841,10117025,33,NO CODE,9
4842,10124949,64,NO CODE,7
4843,10135495,63,NO CODE,11
4844,10110771,61,NO CODE,5
4845,10111141,41,NO CODE,13
4846,10131659,52,NO CODE,1
4847,10119103,50,NO CODE,6
4848,10129593,38,NO CODE,8
4849,10131653,37,NO CODE,1
4850,10133541,54,NO CODE,3
4851,10131643,59,NO CODE,8
4852,10121021,42,NO CODE,3
4853,10109009,61,NO CODE,8
4854,10128953,48,NO CODE,11
4855,10115329,48,NO CODE,2
4856,10115325,39,NO CODE,3
4857,10115243,46,NO CODE,6
4858,10124959,56,NO CODE,4
4859,10125229,37,NO CODE,18
4860,10134901,61,NO CODE,3
4861,10132009,58,NO CODE,3
4862,10132473,30,NO CODE,16
4863,10127229,30,NO CODE,3
4864,10119531,41,NO CODE,12
4865,10134825,59,NO CODE,13
4866,10127945,35,NO CODE,8
4867,10127321,55,NO CODE,18
4868,10115583,38,NO CODE,10
4869,10109079,39,NO CODE,6
4870,10121077,44,NO CODE,16
4871,10125241,64,NO CODE,8
4872,10124539,49,NO CODE,3
4873,10132021,43,NO CODE,11
4874,10125001,52,NO CODE,3
4875,10133419,60,NO CODE,7
4876,10135449,61,NO CODE,13
4877,10117173,37,NO CODE,12
4878,10134755,54,NO CODE,2
4879,10131623,42,NO CODE,12
4880,10115575,51,NO CODE,13
4881,10115487,53,NO CODE,1
4882,10127239,59,NO CODE,5
4883,10128977,46,NO CODE,4
4884,10121075,38,NO CODE,9
4885,10135967,37,NO CODE,7
4886,10124795,43,NO CODE,11
4887,10117081,36,NO CODE,8
4888,10121147,52,NO CODE,12
4889,10124757,46,NO CODE,2
4890,10115257,40,NO CODE,5
4891,10135099,41,NO CODE,8
4892,10135965,49,NO CODE,1
4893,10124599,44,NO CODE,14
4894,10111119,35,NO CODE,3
4895,10135775,57,NO CODE,1
4896,10135481,37,NO CODE,15
4897,10127235,62,NO CODE,14
4898,10127771,35,NO CODE,4
4899,10135443,48,NO CODE,3
4900,10128353,54,NO CODE,12
4901,10134479,48,NO CODE,1
4902,10115261,55,NO CODE,3
4903,10115017,61,NO CODE,5
4904,10132067,63,NO CODE,1
4905,10135847,36,NO CODE,7
4906,10134653,60,NO CODE,1
4907,10126777,48,NO CODE,3
4908,10115307,59,NO CODE,8
4909,10126767,48,NO CODE,7
4910,10135677,54,NO CODE,2
4911,10133231,54,NO CODE,2
4912,10106159,56,NO CODE,3
4913,10134201,55,NO CODE,7
4914,10121933,48,NO CODE,5
4915,10105917,43,NO CODE,1
4916,10134451,41,NO CODE,1
4917,10132171,44,NO CODE,10
4918,10105923,61,NO CODE,4
4919,10134843,48,NO CODE,1
4920,10133063,63,NO CODE,10
4921,10135073,55,NO CODE,5
4922,10144395,38,NO CODE,5
4923,10135509,55,NO CODE,2
4924,1010500,52,NO CODE,7
4925,10144797,39,NO CODE,9
4926,10150015,42,NO CODE,4
4927,10152069,36,NO CODE,7
4928,10146547,38,NO CODE,1
4929,10151979,59,NO CODE,15
4930,10147077,50,NO CODE,3
4931,10139027,58,NO CODE,15
4932,10145341,55,NO CODE,4
4933,10145259,50,NO CODE,1
4934,10136925,40,NO CODE,5
4935,10136305,58,NO CODE,3
4936,10148455,65,NO CODE,12
4937,10148361,60,NO CODE,4
4938,10145339,67,NO CODE,10
4939,10148219,63,NO CODE,7
4940,10152217,46,NO CODE,6
4941,10146727,44,NO CODE,4
4942,10145685,38,NO CODE,4
4943,10138399,46,NO CODE,2
4944,10136283,38,NO CODE,6
4945,10151433,39,NO CODE,1
4946,10138611,43,NO CODE,10
4947,10147533,59,NO CODE,7
4948,10145277,37,NO CODE,3
4949,10148139,61,NO CODE,1
4950,10137993,37,NO CODE,2
4951,10138771,53,NO CODE,6
4952,10143975,62,NO CODE,3
4953,10145733,63,NO CODE,4
4954,10146695,55,NO CODE,4
4955,10151957,47,NO CODE,3
4956,10138297,64,NO CODE,9
4957,10146729,58,NO CODE,4
4958,10137863,56,NO CODE,15
4959,10137049,45,NO CODE,10
4960,10136749,43,NO CODE,8
4961,10138629,58,NO CODE,10
4962,10137331,56,NO CODE,4
4963,10146535,45,NO CODE,5
4964,10136163,46,NO CODE,11
4965,10136535,47,NO CODE,10
4966,10146231,58,NO CODE,2
4967,10138419,41,NO CODE,5
4968,10145011,42,NO CODE,8
4969,10150597,39,NO CODE,1
4970,10150463,37,NO CODE,4
4971,10148167,61,NO CODE,1
4972,10143681,52,NO CODE,3
4973,10137457,64,NO CODE,1
4974,10136337,36,NO CODE,2
4975,10146133,40,NO CODE,8
4976,10148635,52,NO CODE,14
4977,10143857,60,NO CODE,4
4978,10137835,47,NO CODE,5
4979,10145053,44,NO CODE,10
4980,10136015,41,NO CODE,14
4981,10145269,83,NO CODE,11
4982,10137067,42,NO CODE,11
4983,10148651,35,NO CODE,6
4984,10139555,59,NO CODE,6
4985,10145047,57,NO CODE,1
4986,10138301,56,NO CODE,7
4987,10140265,41,NO CODE,6
4988,10137285,41,NO CODE,13
4989,10140057,41,NO CODE,7
4990,10148147,56,NO CODE,3
